ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4751164,-4503382,-3963584,-4038454,-4398901,-4757211,-4801116,-1248506 
-4746637,-4506703,-3964801,-4040911,-4402395,-4749697,-4800164,-1244587 
-4756952,-4505726,-3968874,-4042251,-4400648,-4761937,-4806864,-1257898 
-4722184,-4496801,-3946853,-4027939,-4394162,-4724142,-4776740,-1221159 
-4728213,-4497496,-3953413,-4031850,-4393831,-4728024,-4787572,-1211254 
-4754586,-4504272,-3967489,-4040986,-4399352,-4758751,-4806711,-1243259 
-4734102,-4505137,-3957997,-4037122,-4401914,-4734678,-4790005,-1224964 
-4744609,-4504386,-3964259,-4039894,-4400147,-4745089,-4799917,-1228327 
-4733217,-4497949,-3953791,-4031547,-4394646,-4735494,-4786732,-1217034 
-4690151,-4492612,-3932627,-4020014,-4391984,-4684222,-4757141,-1153521 
-4698144,-4497816,-3941329,-4026887,-4396769,-4687761,-4770431,-1134847 
-4771112,-4509791,-3982137,-4051357,-4403602,-4769466,-4829107,-1201456 
-4791844,-4508565,-3983849,-4050370,-4401997,-4802447,-4830574,-1254407 
-4778303,-4503066,-3974616,-4043789,-4397012,-4792252,-4815827,-1261382 
-4787942,-4503894,-3979887,-4046475,-4396951,-4807158,-4822549,-1293579 
-4779466,-4507182,-3976758,-4046516,-4401303,-4799130,-4815397,-1311540 
-4745030,-4506803,-3962547,-4040276,-4403319,-4756117,-4792608,-1284170 
-4736396,-4504188,-3960416,-4038631,-4400714,-4740884,-4791994,-1262979 
-4731753,-4498594,-3953775,-4032517,-4395559,-4736063,-4786282,-1252983 
-4720689,-4497333,-3950704,-4031031,-4394552,-4720839,-4782384,-1224894 
-4741819,-4503380,-3962022,-4038520,-4399729,-4744741,-4798329,-1246127 
-4728177,-4505271,-3957857,-4038167,-4402538,-4725817,-4789811,-1223077 
-4782944,-4508983,-3984156,-4051642,-4402377,-4790002,-4829607,-1283984 
-4745936,-4499604,-3958244,-4034900,-4395792,-4754092,-4792211,-1261662 
-4729416,-4497577,-3952029,-4031441,-4394466,-4734588,-4783849,-1239668 
-4726966,-4501926,-3955164,-4035036,-4398931,-4727849,-4787197,-1227177 
-4754729,-4508136,-3971382,-4045219,-4403356,-4757486,-4809909,-1253771 
-4753916,-4505131,-3967164,-4041605,-4400588,-4758901,-4803990,-1259901 
-4740598,-4499402,-3958461,-4035105,-4395367,-4745201,-4792591,-1244767 
-4740932,-4498961,-3958476,-4034860,-4394760,-4746478,-4793502,-1244369 
-4733947,-4502410,-3957386,-4035963,-4398927,-4736594,-4790246,-1236100 
-4739279,-4506199,-3962914,-4040314,-4402458,-4739316,-4796901,-1236394 
-4738851,-4503576,-3961055,-4038131,-4399759,-4738281,-4795304,-1230381 
-4760477,-4501695,-3969971,-4041384,-4396019,-4765380,-4810596,-1251919 
-4753173,-4499511,-3961893,-4035891,-4394927,-4762599,-4798846,-1260387 
-4731984,-4502152,-3956362,-4035305,-4398840,-4735510,-4788027,-1235461 
-4745427,-4506816,-3965921,-4042033,-4402832,-4748008,-4801164,-1246240 
-4745339,-4504152,-3963483,-4039652,-4400195,-4748175,-4799070,-1245678 
-4734557,-4498644,-3955667,-4033613,-4395141,-4737062,-4789761,-1229431 
-4741221,-4499021,-3958899,-4035112,-4395055,-4745857,-4795176,-1234678 
-4737954,-4503159,-3959642,-4037495,-4399619,-4741090,-4794347,-1231393 
-4753622,-4507947,-3969681,-4044542,-4403523,-4757284,-4807719,-1248059 
-4737700,-4503109,-3958299,-4036846,-4400026,-4740124,-4791777,-1233142 
